Rand,inj_diff ,Date Time,Avg_PLT_CO2VentRate_TPH,Avg_CCS1_WHCO2InjPs_psi,Avg_CCS1_WHCO2InjTp_F,Avg_CCS1_ANPs_psi,Avg_CCS1_DH6325Ps_psi,Avg_CCS1_DH6325Tp_F,Avg_VW1_WBTbgPs_psi,Avg_VW1_WBTbgTp_F,Avg_VW1_ANPs_psi,Avg_VW1_Z11D4917Ps_psi,Avg_VW1_Z11D4917Tp_F,Avg_VW1_Z10D5001Ps_psi,Avg_VW1_Z10D5001Tp_F,Avg_VW1_Z09D5653Ps_psi,Avg_VW1_Z09D5653Tp_F,Avg_VW1_Z08D5840Ps_psi,Avg_VW1_Z08D5840Tp_F,Avg_VW1_Z07D6416Ps_psi,Avg_VW1_Z07D6416Tp_F,Avg_VW1_Z06D6632Ps_psi,Avg_VW1_Z06D6632Tp_F,Avg_VW1_Z04D6837Ps_psi,Avg_VW1_Z04D6837Tp_F,Avg_VW1_Z03D6945Ps_psi,Avg_VW1_Z03D6945Tp_F,Avg_VW1_Z02D6982Ps_psi,Avg_VW1_Z02D6982Tp_F,Avg_VW1_Z01D7061Ps_psi,Avg_VW1_Z01D7061Tp_F,Avg_VW1_Z0910D5482Ps_psi,Avg_VW1_Z0910D5482Tp_F
68206,-0.098263804,12/28/24 9:00,0,1307.165784,97.13248418,606.0160472,3247.226481,130.3870085,2230.511698,104.1905614,1.673583937,2073.627415,105.4938843,2107.208765,101.9640381,2536.79963,113.4493593,2627.459113,117,2904.668288,116.6538689,3014.717727,120.5787546,3126.321535,119.937808,3316.281822,121.3054008,3329.474711,121.8534856,3267.864099,122.7925276,2368.926477,112.5626202
33424,-0.275000763,12/28/24 10:00,0,1308.024496,97.29251887,612.8203471,3246.154974,130.4373542,2230.428379,104.1863014,1.790771524,2073.663214,105.5001093,2107.232141,101.9481385,2536.824219,113.4431791,2627.454812,117,2904.682336,116.658654,3014.748859,120.5931688,3126.335622,119.939083,3316.174453,121.3263262,3329.362299,121.847006,3267.923016,122.7886875,2368.897968,112.5763006
44180,0.17013944,12/28/24 11:00,0,1306.872794,96.7362442,615.9045781,3245.8408,130.5028919,2230.457497,104.1809764,1.603088347,2073.659452,105.4881692,2107.207566,101.9431885,2536.789197,113.4514593,2627.507196,117,2904.705558,116.659329,3014.763983,120.6018382,3126.384277,119.933923,3316.03727,121.3459015,3329.223969,121.8298464,3267.961709,122.7839475,2368.876719,112.5619001
76270,1.573611069,12/28/24 12:00,0,1306.838228,96.33414548,592.4239614,3249.375104,130.5929016,2230.464154,104.1767164,1.292724895,2073.639801,105.4839242,2107.178042,101.9534332,2536.826335,113.4437791,2627.560362,117,2904.712675,116.657949,3014.813336,120.6219373,3126.405994,119.930698,3315.91272,121.3452415,3329.126567,121.8227066,3267.986287,122.7831076,2368.840857,112.5647802
80301,0.375693512,12/28/24 13:00,0,1311.206811,97.13504779,589.209669,3249.940098,130.5842148,2230.477366,104.1894964,1.285400693,2073.61992,105.4938993,2107.195197,101.9647281,2536.822477,113.4567244,2627.562577,117,2904.683903,116.6606941,3014.80662,120.6111379,3126.39975,119.938453,3315.881392,121.3391514,3329.014301,121.8274765,3268.02819,122.7858673,2368.863912,112.5741405
79655,-0.928123601,12/28/24 14:00,0,1313.202143,97.75797354,602.938002,3248.052751,130.5698465,2230.500639,104.1905614,1.282654117,2073.622536,105.4927893,2107.202122,101.9656883,2536.812347,113.4574444,2627.555711,117,2904.660022,116.6620591,3014.788051,120.6175877,3126.412703,119.944228,3315.8771,121.3290412,3328.952177,121.8083969,3268.033012,122.7812326,2368.853534,112.5849409
67249,-0.329515584,12/28/24 15:00,0,1315.838309,98.35233358,575.1241801,3246.294397,130.6169134,2230.511462,104.1863014,1.394348345,2073.607208,105.4951444,2107.23502,101.9826683,2536.821863,113.4492242,2627.539632,117,2904.675861,116.6613841,3014.812447,120.6212024,3126.488664,119.9539331,3315.849455,121.3195761,3328.958124,121.8123718,3268.059623,122.7809924,2368.816482,112.5489397
8192,0.659376399,12/28/24 16:00,0,1326.268127,99.3667387,607.0916008,3245.796065,130.7825448,2230.464327,104.1863014,1.679992584,2073.625319,105.5025244,2107.210484,101.9777332,2536.825608,113.4525693,2627.513562,117,2904.682981,116.656569,3014.779594,120.6161926,3126.485498,119.939548,3315.798214,121.3048009,3328.936214,121.8219116,3268.088243,122.7814873,2368.774795,112.5619001
63801,1.85104154,12/28/24 17:00,0,1323.557514,97.2507707,657.3703684,3252.584086,131.1344725,2230.464628,104.1905614,1.599425858,2073.674135,105.5153194,2107.223254,101.9729633,2536.860579,113.4497192,2627.541349,117,2904.642881,116.660004,3014.748499,120.6053633,3126.476381,119.945473,3315.735107,121.3067809,3328.85769,121.8147568,3268.160758,122.7833321,2368.784552,112.5554199
22375,-0.968402227,12/28/24 18:00,0,1323.393734,97.58145898,622.4363805,3255.876074,131.3328692,2230.501196,104.1884314,1.647949123,2073.613721,105.4928944,2107.228857,101.976923,2536.844802,113.4613594,2627.517039,117,2904.645785,116.657979,3014.784725,120.6175877,3126.474485,119.944153,3315.766105,121.3060759,3328.816703,121.8163467,3268.187362,122.7831671,2368.751233,112.5561399
26933,0.671874873,12/28/24 21:00,0,1316.458849,96.13712311,578.6852921,3258.277094,131.1473325,2230.631417,104.2044064,1.706543183,2073.712872,105.4942741,2107.243188,101.9802687,2536.884621,113.4618694,2627.566012,117,2904.756352,116.6571239,3014.807377,120.6233473,3126.61311,119.9590031,3316.222483,121.3216011,3329.149282,121.8346163,3268.335514,122.7800471,2368.674115,112.5518198
98999,-1.749653117,12/28/24 22:00,0,1312.576863,96.50443242,550.3656809,3256.650423,130.9437913,2230.616064,104.2150564,1.759643526,2073.721958,105.5029592,2107.213568,101.9640233,2536.904991,113.4651994,2627.53552,117,2904.711108,116.655909,3014.82403,120.6305768,3126.578345,119.956993,3316.432556,121.3202661,3329.275604,121.8360413,3268.308,122.7816373,2368.654614,112.5640602
10352,-0.799305852,12/28/24 23:00,0,1313.524978,97.4184955,567.6654638,3251.057918,130.7017848,2230.640509,104.2171864,1.371460072,2073.724784,105.5117943,2107.214353,101.9680431,2536.921625,113.4597693,2627.527905,117,2904.723161,116.659989,3014.818951,120.6327218,3126.630605,119.9641931,3316.610014,121.3229511,3329.471523,121.8628904,3268.335516,122.7800622,2368.658305,112.5460596
47491,-0.240277227,12/29/24 0:00,0,1316.1608,97.57486738,588.8380732,3250.625444,130.6776594,2230.586383,104.2118614,1.310119877,2073.731112,105.4996742,2107.220335,101.9713882,2536.901003,113.4631294,2627.546619,117,2904.684566,116.655219,3014.803634,120.628402,3126.666502,119.9526131,3316.630237,121.3195761,3329.574489,121.8542506,3268.390562,122.7816072,2368.584117,112.5518198
52739,0.897570038,12/29/24 1:00,0,1318.191136,97.30936464,606.395902,3251.468359,130.7891506,2230.566553,104.1926914,1.260681508,2073.723537,105.5117343,2107.215572,101.9680731,2536.866408,113.4483541,2627.521204,117,2904.675842,116.6613691,3014.771574,120.6097129,3126.641445,119.9557931,3316.579205,121.3216011,3329.596775,121.8568156,3268.502057,122.7839172,2368.544769,112.5402994
63085,0.274304199,12/29/24 2:00,0,1317.997638,97.22183971,596.8046427,3253.701693,130.9385701,2230.608559,104.2171864,1.259765975,2073.68184,105.5021643,2107.190299,101.9767431,2536.845396,113.4532293,2627.517415,117,2904.6295,116.659989,3014.725403,120.5974437,3126.673301,119.9610131,3316.605693,121.3222761,3329.62334,121.8498108,3268.539199,122.7823872,2368.532825,112.5532598
37678,-0.35763766,12/29/24 3:00,0,1320.216871,97.85831604,609.5895411,3251.802238,130.954872,2230.6196,104.2171864,1.260681492,2073.653141,105.5001993,2107.161401,101.976563,2536.831455,113.4614344,2627.537203,117,2904.640232,116.657979,3014.681128,120.5751399,3126.647894,119.9564681,3316.647768,121.3114759,3329.649146,121.8523458,3268.54484,122.783107,2368.484121,112.5525398
19459,0.049306234,12/29/24 5:00,0,1319.764956,97.38773308,607.7232986,3254.027051,131.0773127,2230.58716,104.2193164,1.219482517,2073.65153,105.4915743,2107.101933,101.9660631,2536.786886,113.4569494,2627.531934,117,2904.602842,116.6634091,3014.661609,120.5737149,3126.642397,119.9564681,3316.704069,121.312826,3329.675106,121.8524358,3268.616781,122.7939974,2368.46122,112.5424595
57714,-0.055903244,12/29/24 6:00,0,1320.152148,97.42215703,613.3054876,3253.462626,131.08197,2230.536418,104.1863014,1.190185452,2073.631972,105.4982344,2107.044832,101.9676381,2536.794747,113.4617045,2627.517452,117,2904.593512,116.6613991,3014.673157,120.5758598,3126.750366,119.9713331,3316.77711,121.3040508,3329.838725,121.8528704,3268.722422,122.7939522,2368.507446,112.5525398
79235,0.150346883,12/29/24 7:00,0,1319.268437,97.2068257,605.19027,3254.751754,131.1114268,2230.535339,104.1799114,1.177367985,2073.623433,105.4960744,2107.079175,101.9540632,2536.845274,113.4485042,2627.570138,117,2904.633126,116.655909,3014.685565,120.5751548,3126.803684,119.9790731,3316.857438,121.316891,3329.861534,121.8520154,3268.773647,122.7978675,2368.486446,112.5518198
55379,-0.00763855,12/29/24 8:00,0,1319.536625,97.36759275,607.4962285,3254.026088,131.0844144,2230.568009,104.1873664,1.166381586,2073.676961,105.4890842,2107.122351,101.9748683,2536.842574,113.4613894,2627.565694,117,2904.622168,116.658654,3014.768768,120.6153979,3126.814766,119.9836032,3316.958899,121.3351013,3329.939589,121.8472605,3268.822036,122.7955425,2368.451764,112.5388594
72361,-0.769791031,12/29/24 10:00,0,1321.308779,97.95279655,615.9004512,3253.108891,131.0967571,2230.550102,104.2076014,1.148070945,2073.668809,105.5066043,2107.169071,101.9726782,2536.904698,113.4665494,2627.617263,117,2904.650053,116.6517989,3014.799668,120.6305171,3126.900924,119.9828081,3317.148385,121.3292061,3330.077191,121.8379158,3268.950232,122.7908471,2368.428137,112.5482197
39698,-0.34965299,12/29/24 11:00,0,1321.904481,98.09378872,630.5639745,3251.462866,131.1254651,2230.570567,104.2139914,1.078490718,2073.671198,105.5077143,2107.169883,101.9645931,2536.989262,113.4806646,2627.658289,117,2904.683451,116.655234,3014.850238,120.6355867,3126.928707,119.9820281,3317.206413,121.3589664,3330.146198,121.8347809,3269.007914,122.7892871,2368.405713,112.5496597
31075,0.186458333,12/29/24 12:00,0,1323.423492,97.92935931,644.1354131,3251.867198,131.2213854,2230.57097,104.2022764,1.012572624,2073.718842,105.5085843,2107.125846,101.969243,2536.973354,113.4772896,2627.712996,117,2904.672732,116.6538689,3014.8521,120.6405517,3126.971665,119.982358,3317.223438,121.3547963,3330.169914,121.8324409,3269.066974,122.7900671,2368.391972,112.5525398
78927,0.188194656,12/29/24 13:00,0,1325.06672,98.28714816,652.0297185,3251.644023,131.3429011,2230.575926,104.2044064,1.129760346,2073.708252,105.5019842,2107.143998,101.9748529,2536.989811,113.4833647,2627.714225,117,2904.707776,116.655924,3014.869106,120.6355717,3126.985673,119.9790579,3317.202586,121.3543013,3330.202901,121.8324409,3269.088857,122.785417,2368.371824,112.5611801
61627,-0.426041921,12/29/24 14:00,0,1327.424748,98.50101477,667.6800481,3251.065562,131.4384556,2230.543105,104.2129264,1.198425251,2073.744755,105.4898191,2107.118026,101.9884734,2536.974044,113.4793296,2627.699546,117,2904.734511,116.6558189,3014.87066,120.6377466,3127.00356,119.9782029,3317.20557,121.3569414,3330.211361,121.830101,3269.133427,122.7839021,2368.347634,112.5510998
23682,0.120138931,12/29/24 15:00,0,1328.233863,98.33402297,676.819195,3251.666541,131.5611692,2230.513354,104.1948214,1.454772959,2073.716447,105.5194143,2107.092997,101.9819931,2537.016121,113.4846997,2627.732131,117,2904.7559,116.6550689,3014.824143,120.6412866,3127.016378,119.9800028,3317.151597,121.3393613,3330.188731,121.8425807,3269.202854,122.7900671,2368.34115,112.5575801
80898,-0.262499619,12/29/24 16:00,0,1329.281241,98.6984031,690.128476,3249.738434,131.6484804,2230.574294,104.2001464,1.551818481,2073.693831,105.5075343,2107.087179,101.966783,2536.990108,113.4820147,2627.734086,117,2904.732739,116.657889,3014.815843,120.6320018,3127.044635,119.9771978,3317.133417,121.3347562,3330.165466,121.8340159,3269.192421,122.7823421,2368.296971,112.5633402
7932,-0.139235942,12/29/24 17:00,0,1329.653568,98.50833963,686.8667109,3251.150722,131.7488598,2230.653092,104.2065364,1.390689929,2073.706407,105.5074593,2107.078581,101.9731729,2537.019906,113.4929349,2627.697866,117,2904.691046,116.655924,3014.820754,120.6341318,3127.036774,119.9732677,3317.087649,121.3208211,3330.129097,121.8418607,3269.293528,122.7854171,2368.223674,112.5626202
45518,-0.315626272,12/29/24 18:00,0,1331.286831,98.99027328,703.3262512,3248.419057,131.7873815,2230.765057,104.2289014,1.759643654,2073.640348,105.4785392,2107.061991,101.975573,2537.022447,113.4914798,2627.700751,117,2904.694393,116.655894,3014.775596,120.6147377,3127.08138,119.9756677,3317.08689,121.3268962,3330.103115,121.8379008,3269.351113,122.7884771,2368.224957,112.5532598
9942,0.345833715,12/29/24 19:00,0,1331.366262,98.56143958,707.3890488,3249.66286,131.8838806,2230.764469,104.2363564,1.896056857,2073.659996,105.4947393,2107.050415,101.9715981,2537.016514,113.4880898,2627.640753,117,2904.725382,116.656554,3014.800486,120.6240972,3127.085824,119.9755777,3317.035278,121.3242711,3330.080906,121.8457006,3269.42723,122.7837971,2368.227871,112.5640602
15118,-0.268749491,12/29/24 20:00,0,1332.244973,98.97745552,704.2304708,3249.316852,131.9651059,2230.778589,104.2406164,1.975707804,2073.687736,105.5054193,2107.066557,101.9644281,2537.057656,113.4927998,2627.672819,117,2904.700869,116.656569,3014.802248,120.6219373,3127.094014,119.9782327,3316.983872,121.3290262,3330.033795,121.8496455,3269.500865,122.789257,2368.193593,112.5626202
53412,0.270485942,12/29/24 21:00,0,1331.947213,98.61930135,706.2164347,3249.537107,132.0015676,2230.718707,104.2310314,1.99951158,2073.634283,105.5003794,2107.050415,101.9715679,2537.032288,113.4921698,2627.693673,117,2904.671649,116.657289,3014.80625,120.6233623,3127.130691,119.9722926,3316.959438,121.3303762,3329.982538,121.8504255,3269.523682,122.7853572,2368.190771,112.5518198
32802,0.050694275,12/29/24 22:00,0,1331.718781,98.64273885,703.2643204,3249.482815,132.0296702,2230.675199,104.2171864,1.964721764,2073.69247,105.4966442,2107.089471,101.9612481,2537.044204,113.4934898,2627.737372,117,2904.718502,116.657274,3014.835545,120.6255072,3127.122491,119.9743177,3316.936969,121.3249762,3329.981396,121.8504105,3269.552291,122.7767772,2368.180125,112.5561399
55560,0.328819529,12/29/24 23:00,0,1330.805326,98.43363234,698.9889008,3249.748751,132.0473127,2230.454706,104.1863014,2.023315355,2073.67901,105.4934192,2107.109111,101.966003,2537.012455,113.4915248,2627.72157,117,2904.733144,116.659899,3014.859926,120.6255371,3127.150525,119.9723077,3316.929268,121.316216,3329.960168,121.8504555,3269.55919,122.7822371,2368.16698,112.5698204
73676,1.004861323,12/30/24 1:00,0,1328.988288,97.92459914,682.6511698,3251.182412,132.0363796,2230.341895,104.1681964,1.826476994,2073.702905,105.4932692,2107.085681,101.976383,2536.996594,113.4880747,2627.724514,117,2904.697949,116.658654,3014.849967,120.6291369,3127.152395,119.9736127,3316.967108,121.3310663,3329.921814,121.8535604,3269.590363,122.7713173,2368.101792,112.5828555
22811,-0.017360433,12/30/24 2:00,0,1328.839229,98.13150921,668.6152156,3252.082216,131.9805457,2230.402517,104.1692614,1.807250979,2073.683889,105.5065443,2107.102148,101.9684331,2536.989673,113.4840547,2627.718551,117,2904.669869,116.659359,3014.818683,120.6262571,3127.156824,119.9736577,3317.013308,121.3324013,3329.95341,121.8559303,3269.647679,122.7728773,2368.067259,112.5842209
20651,-0.802778625,12/30/24 3:00,0,1328.859138,98.20804729,670.3534551,3251.48349,131.8983439,2230.417086,104.1820414,1.740417629,2073.69682,105.4912142,2107.064494,101.972378,2536.958773,113.4834247,2627.723332,117,2904.659782,116.6626891,3014.823822,120.6312819,3127.165804,119.9730427,3317.096867,121.3268812,3330.015855,121.8520154,3269.654557,122.7830171,2368.050073,112.5878509
69057,-0.08472201,12/30/24 4:00,0,1329.087511,98.36405214,673.8526265,3251.113523,131.8582783,2230.427926,104.1777814,1.724853698,2073.681966,105.4890842,2107.024231,101.973983,2536.973372,113.4929349,2627.718951,117,2904.671167,116.6620591,3014.804681,120.6212323,3127.150995,119.9703126,3317.202323,121.3476863,3330.070109,121.8480855,3269.667033,122.7775571,2368.041779,112.591451
16281,-1.901736577,12/30/24 5:00,0,1332.666896,97.96634687,678.0392568,3248.270406,131.8439706,2230.318681,104.1671314,1.719360546,2073.63453,105.4861593,2107.00415,101.973188,2536.959621,113.4793746,2627.720247,117,2904.64066,116.6600341,3014.764978,120.6168826,3127.156496,119.9703726,3317.260313,121.3599413,3330.107796,121.8441406,3269.685164,122.782237,2368.015847,112.5863959
23676,4.195834049,12/30/24 7:00,0,1331.813069,98.53836848,601.9181829,3231.654134,131.6184091,2230.39516,104.1863014,1.7578126,2073.565474,105.4856194,2107.022921,101.9771931,2536.945996,113.4861698,2627.734865,117,2904.635264,116.6627341,3014.797428,120.6305619,3127.244676,119.9761779,3316.867859,121.3222761,3330.062518,121.8488355,3269.761212,122.7775572,2368.023212,112.589276
36730,-1.48923645,12/30/24 8:00,0,1334.890847,98.10147947,646.2927246,3225.832937,131.4474237,2230.352313,104.1756514,2.015075625,2073.612459,105.4809543,2107.068534,101.977193,2536.995789,113.4969999,2627.697054,117,2904.677171,116.6640541,3014.792527,120.6247873,3127.25129,119.9716028,3316.829816,121.316876,3329.955068,121.8551503,3269.771285,122.7814571,2367.994352,112.5971963
21281,-0.80625,12/30/24 9:00,0,1336.241157,97.62320652,656.9038279,3229.582749,131.5239867,2230.307587,104.1873664,1.96655255,2073.616447,105.4907194,2107.076925,101.968388,2537.032959,113.4941949,2627.741079,117,2904.666048,116.6640991,3014.81228,120.629107,3127.229041,119.9721878,3316.832082,121.3344263,3329.908476,121.8622602,3269.821678,122.7845772,2367.985777,112.5950511
52099,0.811111196,12/30/24 10:00,0,1334.86113,97.19400768,647.7481272,3236.746488,131.6512224,2230.363942,104.1788464,1.946411014,2073.620819,105.5091394,2107.116724,101.9917286,2537.046788,113.4969699,2627.757609,117,2904.688534,116.6633791,3014.806289,120.6269471,3127.269137,119.9802279,3316.761892,121.3290262,3329.866323,121.8560204,3269.844704,122.7869172,2367.971342,112.5950511
26689,1.48229243,12/30/24 11:00,0,1332.250034,98.19815814,652.2588801,3248.021448,131.7412788,2230.327106,104.1767164,1.87591531,2073.628587,105.5069044,2107.125269,101.9885483,2537.036517,113.4983049,2627.753304,117,2904.704563,116.6619541,3014.774489,120.6147228,3127.322019,119.981188,3316.690865,121.3398264,3329.734017,121.8597855,3269.928339,122.7869171,2367.952114,112.589996
57911,0.605555089,12/30/24 12:00,0,1331.07347,97.39725571,656.2205027,3249.043062,131.7490498,2230.341325,104.1703264,1.534423807,2073.661975,105.5121094,2107.126853,101.9844533,2537.052926,113.4942099,2627.718726,117,2904.712659,116.6613541,3014.809853,120.629827,3127.366612,119.9744979,3316.754747,121.3418514,3329.722019,121.8584056,3269.964337,122.785357,2367.93939,112.5935811
31207,-0.670832443,12/30/24 14:00,0,1331.674108,98.05350501,642.2774434,3251.492686,131.7087209,2230.387801,104.1724564,1.594848276,2073.644678,105.4970343,2107.105204,101.975603,2537.057587,113.4982899,2627.771973,117,2904.710197,116.6620141,3014.850859,120.6298569,3127.396698,119.9729528,3317.096501,121.3564016,3329.925407,121.8535754,3270.051312,122.7931572,2367.853003,112.5928612
43632,0.065624873,12/30/24 15:00,0,1332.245078,97.96488234,648.8030457,3249.804494,131.6710747,2230.38562,104.1703264,1.523437324,2073.654995,105.5066643,2107.135291,101.9845283,2537.055141,113.4941648,2627.784113,117,2904.700385,116.6647291,3014.814941,120.6312968,3127.398136,119.9717229,3317.353328,121.3772365,3330.140407,121.8527954,3270.089235,122.7947173,2367.852169,112.590716
90115,-0.247569784,12/30/24 16:00,0,1333.634898,98.2706679,656.2576625,3250.183614,131.678765,2230.402834,104.1681964,1.539917073,2073.657861,105.4914242,2107.143933,101.9870035,2537.059267,113.4955749,2627.74483,117,2904.673199,116.659329,3014.821366,120.628402,3127.402816,119.9702978,3317.517963,121.3668865,3330.285026,121.8488355,3270.123889,122.7954973,2367.824225,112.5763006
